dist,TFA_r,AMA_r,AMA_r_filt,TFA_r_filt,d2x,d2y_AMA_r,d2y_AMA_r_filt
0.0,-1.5519493003249312,1.708074270938868,1.708113457170479,-1.5519503026668535,0.0,0.00010606738998984735,0.0001450291419191207
50.0,-1.471298977239932,1.9732427459134865,2.070686311968281,-1.4994507156585088,50.0,3.652118550351808e-05,-4.136759378306243e-05
100.0,-1.1429491050720062,2.3297141846469,2.3298401823084265,-1.404227306428652,100.0,1.388898802247418e-06,-8.937928169701887e-05
150.0,-2.0406169766705418,2.689657870385932,2.365545848406025,-1.1888095626575077,150.0,-0.00027994719785452775,-9.152932452844116e-05
200.0,-0.3521362139217279,2.349733561488645,2.1724282031825206,-0.9004815447132731,200.0,-0.00021692196428139835,-6.448600167873586e-06
250.0,-0.4764608908067009,1.467504341887862,1.963189057539332,-0.7525141724454975,250.0,0.0004960179091965847,8.828830251229239e-05
300.0,-0.7728527877334872,1.8253198952785408,1.9746706681768744,-0.8209520373921964,300.0,2.9597802399642605e-05,7.870215556159978e-05
350.0,-1.6957849206532831,2.257129954668326,2.1829076677184163,-0.9256665451744784,350.0,-3.0262420938179437e-05,-2.1061385008303014e-05
400.0,-0.2025015157386424,2.613283961712663,2.3384912047392006,-0.9301085257304782,400.0,-0.0001481286890178719,-8.795472910895193e-05
450.0,-1.4076844579152274,2.59911624621232,2.274187918987605,-0.8845491056210472,450.0,-0.00041084595899203207,-4.645457255453387e-05
500.0,-0.5036657225425256,1.5578336332318967,2.093748201849675,-0.8798130083745499,500.0,0.0006917428830097366,4.574872402204608e-05
550.0,-0.8275892613597882,2.245908227775815,2.02768029476686,-0.9411371592353868,550.0,-0.0005777787007877622,7.726610845762263e-05
600.0,-1.2986769190545706,1.489536070350328,2.1547776588281016,-0.9845234812932192,600.0,0.0009958955105840207,1.3017724863343539e-05
650.0,-1.189838814868179,3.2229026893848927,2.314419335047702,-0.9123568808219872,650.0,-0.0011670127950716368,-6.37798399560479e-05
700.0,-0.2399841346557913,2.0387373207403647,2.3146114113771827,-0.7971574412540028,700.0,0.000542387106526672,-5.8189681663152724e-05
750.0,-0.9173407085480518,2.210539718412517,2.1693292835487816,-0.7865987966628486,750.0,-0.0001752663632454654,5.976425979901023e-06
800.0,-1.182942812919768,1.9441762079710057,2.038988220670133,-0.9095305661738844,800.0,-5.334063080525748e-05,3.696527298771244e-05
850.0,-0.3795394973589425,1.5444611205163508,2.0010603402607656,-1.1097694274376957,850.0,0.0006838714799018005,-3.841545081696651e-07
900.0,-2.0807751339383422,2.8544247328161974,1.962172073580974,-1.277050806170967,900.0,-0.0010560629765496235,-3.05869756432962e-05
950.0,-1.338726535652938,1.5242309037419857,1.846816367792942,-1.310253549188675,950.0,0.000465069450112461,1.2690247753005935e-05
1000.0,-0.6706830785353608,1.3567106999489265,1.7631862813874246,-1.2854446900443484,1000.0,0.00030098500962260033,4.34542968812611e-05
1050.0,-1.4697131313566087,1.941653020212368,1.78819193718506,-1.315779962032428,1050.0,-2.386056676665831e-05,7.0285458352692845e-06
1100.0,-1.8678613795698868,2.466943923559164,1.8307689575708688,-1.3419536902738387,1100.0,-0.0007545496765725045,2.1124806711693367e-06
1150.0,-0.6624422632971694,1.1058606354746985,1.8786271796346008,-1.3002991536309738,1150.0,0.0009281977725003758,3.851375902120822e-05
1200.0,-1.4036308555778685,2.0652717786411725,2.0227697992513534,-1.2115218495368063,1200.0,-0.00018057169740561837,1.559402849887519e-05
1250.0,-1.5283992143390384,2.5732536782936006,2.205897490115294,-1.0610008571058116,1250.0,-0.000354448311215447,-4.201567823839909e-05
1300.0,-0.4114034886842908,2.195114799907411,2.2839859853832367,-0.8890586355429589,1300.0,0.0002827732442255657,-3.6191774951948295e-05
1350.0,-1.0137542743475487,2.523909032085136,2.271595043271309,-0.8606500415675898,1350.0,-0.0004064405118404105,3.2471576074326515e-05
1400.0,-0.69331822456757,1.8366019846618349,2.340383041345197,-1.0795450605821544,1400.0,0.0005125736598248985,7.354346244986072e-05
1450.0,-1.4854710740952164,2.43072908680078,2.5930296955437373,-1.4357240852176592,1450.0,0.00018219551798512255,2.2597344439325617e-05
1500.0,-2.144736662181085,3.480344983902531,2.9021697108405915,-1.6604638028360852,1500.0,-0.0007458791161457787,-6.277214934661917e-05
1550.0,-1.6326424331842877,2.665263090639835,3.054379352770898,-1.5799325652148153,1550.0,0.0006331117796307592,-9.621186103472272e-05
1600.0,-1.2590119873438643,3.432960646454037,2.9660593421143973,-1.323527186640146,1600.0,-0.0006904940799221053,-6.823457968600071e-05
1650.0,-0.6332463515273306,2.4744230024629754,2.707152882242895,-1.1793095727566805,1650.0,0.00035410901354648345,-4.047230426939663e-06
1700.0,-1.650144969110278,2.4011578923381225,2.4381283463040435,-1.2763137968630682,1700.0,-0.00010868272809673983,4.754214880989824e-05
1750.0,-1.2931350770401606,2.05618596197142,2.2879591823899377,-1.5103251903361918,1750.0,0.0004406598547104947,5.3735036954297755e-05
1800.0,-1.9972665618853995,2.8128636683809543,2.272127610861576,-1.714491144075747,1800.0,-0.0007851415165274002,4.431696723555625e-05
1850.0,-1.6047422886333509,1.6066875834719878,2.3670884574221054,-1.7851331677236215,1850.0,0.0010639990248664315,2.5325690105624154e-05
1900.0,-2.048112077619048,3.0605090607291,2.525363529246695,-1.7056469185703516,1900.0,-0.0007470078739500661,-1.4467530106868053e-05
1950.0,-0.984255395393659,2.646810853111047,2.6474697758041144,-1.5289433217366766,1950.0,0.00010200010232655767,-3.276034006896573e-05
2000.0,-1.6157472797743584,2.488112901309388,2.6876751721891194,-1.28353156472897,2000.0,0.0001526986189899528,-2.467751563072582e-05
2050.0,-1.2563580148042188,2.711161496982611,2.66618677949731,-0.9508892812463744,2050.0,-2.2284668302216205e-05,-2.4622641536749867e-05
2100.0,-0.3650703788378031,2.878498421900294,2.583141782963626,-0.6303663206286356,2100.0,-0.00035233324172402494,-1.006879187110723e-05
2150.0,-0.3016937696067143,2.165002242507914,2.4749248067521736,-0.5587806019423707,2150.0,0.0003571930696403834,2.2838107915634074e-05
2200.0,-0.4755334747377697,2.344488737216493,2.4238031003298066,-0.823300569037314,2200.0,8.327928732028127e-05,2.7785455156222837e-05
2250.0,-1.9908240788459644,2.732173450225775,2.4421450317979967,-1.2038820583784575,2250.0,-0.0004259963252828321,4.111048581379606e-06
2300.0,-1.1743907629763928,2.0548673500279766,2.470764584719636,-1.4289305146242102,2300.0,0.0005530049659980746,-2.8790548404598402e-05
2350.0,-1.3829416551860845,2.7600736648253648,2.427407766629779,-1.4385238371340627,2350.0,-0.00037073807625260516,-5.308929456340987e-05
2400.0,-1.441762484269544,2.53843478899124,2.2513277121313973,-1.2990350310149452,2400.0,-0.00022142467667953802,-1.4125647642474703e-05
2450.0,-1.1522263711285707,1.7632342214582704,2.039933538526829,-1.0846465998315924,2450.0,0.0002625348720697576,7.401185010056163e-05
2500.0,-0.6762655496983763,1.6443708340996948,2.0135689901736646,-0.9132399142082128,2500.0,0.000380830352486334,0.00010200470603918817
2550.0,-0.7043193612788692,2.477583327956954,2.242216206918471,-0.8811150860475536,2550.0,-0.00022383593613444974,4.8137552394516444e-05
2600.0,-1.6281680609915108,2.751205981478089,2.591207304649568,-0.9723542606418444,2600.0,-0.0001389776378994288,-3.8069945948597806e-06
2650.0,-0.4066321054684444,2.677384540250652,2.930680915893516,-1.1631673604729118,2650.0,0.0002874746591868636,-2.8546666950860988e-05
2700.0,-1.6527479722494087,3.3222497469903742,3.198787859760311,-1.4477178721626796,2700.0,-0.0002795719401597617,-6.155873604312578e-05
2750.0,-2.023008292716081,3.268185103330692,3.312997963519292,-1.7177713673564636,2750.0,0.00012013614400975481,-9.334512976288351e-05
2800.0,-1.6355024019254751,3.5144608196953966,3.193845242871064,-1.850851611997653,2800.0,-0.0003242969731162995,-6.991143765602458e-05
2850.0,-2.104318017336478,2.949994103269353,2.899913928082775,-1.859773891730248,2850.0,-7.910737759449908e-05,2.114459886136384e-05
2900.0,-1.2944483533622848,2.1877589428570614,2.658844110447895,-1.8194889039473516,2900.0,0.000490967267489772,9.720958081723907e-05
2950.0,-2.174888580184832,2.6529419511692,2.660798244856113,-1.7265435690500048,2950.0,-0.00013922651538551297,7.132083798912597e-05
3000.0,-1.8863700039491944,2.7700586710175563,2.8410544742371457,-1.5501908785519811,3000.0,0.0002564896236024797,-2.2407629906462566e-05
3050.0,-0.535719401592107,3.528399449872112,2.965291628852022,-1.3989723707541994,3050.0,-0.0006164057210302831,-6.749307775948417e-05
3100.0,-1.562952486024335,2.7457259261509592,2.920796089068188,-1.3827624766476363,3100.0,0.0002123557963665272,-2.506917386475056e-05
3150.0,-2.208676491254895,2.4939418933461246,2.8136276146224777,-1.41344817450828,3150.0,0.0003502230258483925,2.5783274592919448e-05
3200.0,-0.6345244260644534,3.117715425162271,2.770917326659066,-1.4389855431485687,3200.0,-0.0005549929992475191,2.9393963994724538e-05
3250.0,-1.4685871931258017,2.35400645885962,2.8016919486824654,-1.5482545387107909,3250.0,0.0006934542850927125,4.1051781020756905e-06
3300.0,-2.359452819149109,3.3239332052887502,2.842729515961054,-1.7100081646347485,3300.0,-0.0006747434910133487,-1.8028694596771543e-05
3350.0,-1.323209103824839,2.607001224184508,2.838695346747714,-1.809473247078615,3350.0,0.0003563842144782987,-1.8596380325680782e-05
3400.0,-1.722335580360915,2.781029779276013,2.788170226720172,-1.810263513551592,3400.0,2.028244202928544e-05,-4.828173595047147e-06
3450.0,-2.1638763873122016,3.005764439440731,2.725574672705012,-1.6507901090821746,3450.0,-0.0003534700845551569,2.0190223046327205e-05
3500.0,-1.527313531529409,2.346823888217557,2.71345467630567,-1.316080049157793,3500.0,0.00042238671081323105,4.0761713965812874e-05
3550.0,-0.5284269479425393,2.7438501140274605,2.8032389648208604,-1.0613462869070436,3550.0,2.6609588970561228e-05,1.681775637386611e-05
3600.0,-0.5609372805229635,3.207400312263767,2.935067644270716,-1.1915056156499495,3600.0,-0.00032535851435105484,-3.181605757104737e-05
3650.0,-2.0838006798708326,2.8575542246224366,2.987356179792953,-1.6008998869927842,3650.0,0.00016443321214110505,-5.782710377975064e-05
3700.0,-2.340752512094886,2.9187911673338687,2.8950769558658136,-1.837816728207468,3700.0,-3.651062186860283e-05,-5.9275646965643606e-05
3750.0,-1.884605924402448,2.8887515553737937,2.654608614524565,-1.6695471499274337,3750.0,-0.00019865718606011917,-2.505137279380385e-05
3800.0,-0.8470882755937034,2.3620689782634208,2.351511841198807,-1.357532624881657,3800.0,-3.044247358529031e-05,5.129144935523993e-05
3850.0,-0.6065077111830319,1.7592802171898223,2.1766436912611486,-1.276784655197252,3850.0,0.0004694916015076885,0.00010326589417963898
3900.0,-2.166722717882315,2.330220459885445,2.259940276772588,-1.4178944551013044,3900.0,-0.00015060304425117553,7.279410738090028e-05
3950.0,-1.75832962733397,2.524653091953129,2.5252221307362777,-1.497108515399557,3950.0,0.00020615727318972664,7.813365859025722e-06
4000.0,-1.398125364506262,3.2344789069951294,2.810037399347532,-1.471283657923535,4000.0,-0.0005401752929113172,-1.1221376833140795e-05
4050.0,-0.7175030205233255,2.593866489758837,3.066799225875934,-1.586339441810097,4050.0,0.0005294314314863856,-1.4706395332416023e-06
4100.0,-2.320605549060536,3.276832651238508,3.319884453571232,-1.907464197637498,4100.0,-0.00012736202418482865,-4.0148488121003824e-05
4150.0,-2.508045250476969,3.641393752256108,3.472598460964021,-2.1568265612152677,4150.0,4.92671252712178e-06,-9.645345124962131e-05
4200.0,-2.2035020216593963,4.018271634591512,3.384178840232756,-2.102743055894001,4200.0,-0.0006839109971808764,-5.032105560317124e-05
4250.0,-2.0097243584757045,2.6853720239747254,3.1699565804935634,-1.876325616109674,4250.0,0.0004983046896193754,7.817893506879213e-05
4300.0,-0.7560422326972898,2.598234137406377,3.151181658426351,-1.810030014945956,4300.0,0.0005057878164491171,0.00011909090232510592
4350.0,-2.5286761112713942,3.7755657919608216,3.4301339921719034,-2.009562924037304,4350.0,-0.0004800111587738984,2.2306406504039346e-05
4400.0,-2.566274126779402,3.75286954958052,3.764852342177554,-2.233417867234248,4400.0,0.0002676885510838055,-8.158782688519874e-05
4450.0,-2.394532431616512,4.3993946849097325,3.895601124970208,-2.2896696532843146,4450.0,-0.0006495854311027341,-8.473481176492204e-05
4500.0,-1.5820865892606892,3.4219562424821097,3.814512878350557,-2.276871606840073,4500.0,0.0004894923173648597,-1.4961731798403477e-05
4550.0,-2.6229182701809126,3.668248593466636,3.696020302234897,-2.296440542427192,4550.0,-0.0001856507574394632,2.696224518911077e-05
4600.0,-2.1766612141372605,3.4504140508525043,3.644933339092014,-2.2216386716391376,4600.0,0.00032079914764278643,2.1663164125829583e-06
4650.0,-2.526319002829202,4.034577377345339,3.5992621669805884,-1.897517380859477,4650.0,-0.0005261546268151482,-2.7345086431535746e-05
4700.0,-1.103718193202274,3.3033541368003023,3.4852282787903235,-1.4362812272259031,4700.0,0.0003944727110697214,-2.955826414748053e-06
4750.0,-0.7891274075199931,3.5583126739295694,3.3638048245631884,-1.1825482508553358,4750.0,-0.0005248667240524913,3.8228704094033715e-05
4800.0,-1.0861700335565294,2.5011044009276087,3.3379531305711376,-1.337972876425828,4800.0,0.0012316274928462763,2.3506580915856822e-05
4850.0,-2.1087736217331745,4.522964860041339,3.370867888868729,-1.7151538474842545,4850.0,-0.0015046740475778333,-8.795056524704493e-06
4900.0,-2.143251922579504,2.783140200210485,3.381795005854559,-1.9519075486905717,4900.0,0.0009746310724125436,1.8439167629161268e-05
4950.0,-2.290698615930987,3.4798932214109906,3.438820041913292,-1.9091786767052084,4950.0,-0.00035233261607704074,4.681010199558777e-05
5000.0,-0.9061537683603944,3.295814702418894,3.612870332960995,-1.7786221474222446,5000.0,0.0005431178327678747,7.426492843539201e-06
5050.0,-1.993038204967712,4.469530765346485,3.8054868561175454,-1.7709778732959318,5050.0,-0.000869203882034944,-3.6876756385220764e-05
5100.0,-2.22746201304832,3.4702371231867155,3.905911488311044,-1.8578193698125456,5100.0,0.0006252552780648518,-3.350837642079956e-05
5150.0,-1.4990179783729989,4.034081676189076,3.922565179452544,-1.9332728751827188,5150.0,-0.00021718495874825569,-1.6271109268368812e-05
5200.0,-2.129886982797171,4.054963832320797,3.898541097423122,-1.961820038299671,5200.0,-0.00021108784964675954,-3.347627628562577e-06
5250.0,-2.182330913083274,3.54812636433562,3.866147946322293,-1.9119394528263336,5250.0,0.0003930169440970822,3.563970760690971e-06
5300.0,-1.6325106271321814,4.023831256593148,3.842664722123192,-1.8098265705405672,5300.0,-0.00024694672448962384,-5.201316815062818e-06
5350.0,-1.6155824160210597,3.8821693376266166,3.8061782058864337,-1.7855306984074697,5350.0,1.977463115057585e-05,-1.3139347144571544e-06
5400.0,-1.7131221836757529,3.789943996536525,3.7664068528635326,-1.8973096452744769,5400.0,-5.4380005553002066e-05,3.264557846178775e-05
5450.0,-2.5144951611377606,3.561768641563928,3.808249445995101,-2.023066611151868,5450.0,0.0003826477227436902,6.331388366158955e-05
5500.0,-2.18336735132936,4.290212593450557,4.008376748280643,-2.054693235444488,5500.0,-0.0006071748472201701,5.0942154581248824e-05
5550.0,-1.2215751254585732,3.50071942728676,4.335859437019307,-2.065376257188136,5550.0,0.0011011450944153059,-3.446627443173327e-05
5600.0,-2.806717534229649,5.464088997161228,4.577176439678638,-2.114593943901538,5600.0,-0.001050125588464499,-0.00013132211252275426
5650.0,-2.1641172007611607,4.802144595874448,4.490188161031083,-2.1291701308591597,5650.0,-0.00026535053997362964,-0.00010739598510455046
5700.0,-1.5775309318252626,3.4768238446535937,4.134709919622153,-2.092172438714029,5700.0,0.000765197555984232,1.020485396301538e-05
5750.0,-2.600182649651269,4.06449698339332,3.8047438131207607,-2.052648861609266,5750.0,-0.0005562827097093031,7.77877651165781e-05
5800.0,-1.5308027829153594,3.2614633478597885,3.669247119410814,-2.002729283924044,5800.0,0.0006896757460462471,6.470905108187992e-05
5850.0,-2.401189899007392,4.182619077441875,3.695523053405567,-1.9192789476171428,5850.0,-0.0007049165826822813,2.7640329320416514e-05
5900.0,-1.3530239062270848,3.3414833503182586,3.7908998107013616,-1.812227688842872,5900.0,0.0006907044970685263,-4.913141092939277e-06
5950.0,-2.184598900824364,4.227108865865958,3.873993715264808,-1.7113736162234092,5950.0,-0.00047836205327546414,-2.5598773423491218e-05
6000.0,-1.2761039699212435,3.916829248224997,3.893090686269526,-1.6678584013761777,6000.0,0.00019332189810658562,-4.7579031548199423e-07
6050.0,-1.8926498467900312,4.0898543758505,3.9109981814855392,-1.7402184634641664,6050.0,-0.0004320223668999848,6.343960385116194e-05
6100.0,-1.6020168143750335,3.182823586226041,4.087504686329457,-1.9207463067788704,6100.0,0.0009802148856118157,5.2558003716620226e-05
6150.0,-2.385795751817416,4.726330010631122,4.395406200464926,-2.0801673467375568,6150.0,-0.0003199966342292264,-6.180887362022674e-05
6200.0,-2.573689628677237,5.469844849463136,4.548785530549828,-2.090412120589681,6200.0,-0.0009391894411004308,-0.00010597373354193387
6250.0,-1.4652749523126662,3.8653860855440745,4.437230526779895,-2.042246114041918,6250.0,0.0006724761863403088,-1.0399375440562508e-05
6300.0,-1.7373268416961836,3.9421177874757847,4.299677084408556,-2.1419138609499453,6300.0,0.00022880106085778013,6.104069798936678e-05
6350.0,-2.838476954376452,4.590852141551945,4.3147253870106335,-2.346926436738413,6350.0,-0.00015958256621989727,4.719595945285846e-05
6400.0,-2.82094743666204,4.840630080078363,4.447763588244857,-2.4157240121370385,6400.0,-0.0005203409304663456,4.6809899536098595e-05
6450.0,-1.795538123121626,3.789555692438916,4.697826538319328,-2.304276061452774,6450.0,0.0010864065478863516,4.1125371556668e-05
6500.0,-2.35389131179279,5.454497674515348,5.050702917285468,-2.1928510845533262,6500.0,-0.000635859522163225,-3.918988427730845e-05
6550.0,-1.8920437951620503,5.529790851183718,5.305604585558338,-2.198017916577203,6550.0,-5.5649045929251174e-05,-0.00010865020788947958
6600.0,-2.785545966940945,5.46596141302896,5.288880734107508,-2.289114318948668,6600.0,-0.00024385391719866653,-7.374146650699415e-05
6650.0,-1.816501593907156,4.792497181877536,5.087803216389193,-2.403539827558982,6650.0,0.00033195546571258453,1.251312742439481e-05
6700.0,-2.6823940970853126,4.948921615007573,4.918008517231865,-2.4568015415251745,6700.0,-0.00018434462679570095,5.7941379437598074e-05
6750.0,-3.159034839042196,4.644484481148358,4.893067266668532,-2.35048172321004,6750.0,0.0003631408766394937,3.860153536292863e-05
6800.0,-1.5041556761951724,5.247899538887877,4.964629854512521,-2.2019137451652124,6800.0,-0.00039257306728123886,-9.244382868011058e-06
6850.0,-1.624125519187544,4.869881928424299,5.013081485186482,-2.307548442891401,6850.0,0.0003662633353462557,-3.2122683422046096e-05
6900.0,-3.287731015568883,5.40752265632636,4.981226407305328,-2.6636147044025087,6900.0,-0.0005056000687285508,6.249736963526687e-06
6950.0,-3.3077279160345334,4.681163212407044,4.96499567183299,-2.9270069657818327,6950.0,0.00026204603799204944,7.075372013974324e-05
7000.0,-2.959581327782212,4.609918863467851,5.125649236710011,-2.9499881087263877,7000.0,0.0006124628723511733,6.792822113606185e-05
7050.0,-2.100481941884216,6.0698316954065925,5.456123354427186,-2.934324197864484,7050.0,-0.000854666531873465,-7.82862379573359e-06
7100.0,-3.37559423107478,5.393078197661671,5.767025912655027,-3.0016660401250013,7100.0,0.0007891754507873941,-5.8315895413434405e-05
7150.0,-3.4322003128191434,6.689263326885235,5.932138732349283,-2.9932397193437845,7150.0,-0.0011474552154182311,-3.163638457017157e-05
7200.0,-2.7291020008618965,5.1168104175632205,6.018160590618109,-2.8127237946333183,7200.0,0.0011330819947351109,8.081255361397055e-06
7250.0,-2.316229008698281,6.377062495078984,6.124385587290428,-2.642677433107563,7250.0,-0.00037082996611905974,-5.140976769018835e-06
7300.0,-2.4307757313306486,6.710239657297097,6.2177581420402,-2.6740218804521456,7300.0,-0.00046223803343079553,-8.396698208584752e-06
7350.0,-3.389743859273067,5.887821735938222,6.29013895126851,-2.8550213892255405,7350.0,0.00038692508698613464,3.254249164669858e-05
7400.0,-2.596068076321959,6.032716532044684,6.4438759896135664,-3.014496726999566,7400.0,0.00041347936605566995,1.9652220892321992e-05
7450.0,-3.4221334034787017,7.21130974329032,6.646743580189428,-3.0459786866250336,7450.0,-0.0006951147932199046,-5.2195438510672073e-05
